"","dependent.var","dependent.var.value","independent.var","independent.var.value","repeat.var","repeat.var.value","numbers"
"1081","educ_6_reponse_2","cash_fournitures","total","total","admin_2","Baboua",0.182
"1082","educ_6_reponse_2","cash_fournitures","total","total","admin_2","Abba",0.185
"1083","educ_6_reponse_2","cash_fournitures","total","total","admin_2","Obo",0.178
"1084","educ_6_reponse_2","cash_frais","total","total","admin_2","Kabo",0.185
"1085","educ_6_reponse_2","prov_livres","total","total","admin_2","Kouango",0.24
"1086","educ_6_reponse_2","cash_frais","total","total","admin_2","Ouango",0.182
"1087","educ_6_reponse_2","cash_nourriture","total","total","admin_2","Gambo",0.163
"1088","educ_6_reponse_2","acces_repas","total","total","admin_2","Nangha_Boguila",0.163
"1089","educ_6_reponse_2","prov_fournitures","total","total","admin_2","Damara",0.178
"1090","educ_6_reponse_2","prov_livres","total","total","admin_2","Bozoum",0.161
"1091","educ_6_reponse_2","cash_frais","total","total","admin_2","Bossemtele",0.206
"1092","educ_6_reponse_2","prov_livres","total","total","admin_2","Paoua",0.153
"1093","educ_6_reponse_2","cash_frais","total","total","admin_2","Dekoa",0.201
"1094","educ_6_reponse_2","prov_livres","total","total","admin_2","Mala",0.185
"1095","educ_6_reponse_2","prov_fournitures","total","total","admin_2","Bria",0.202
"1096","educ_6_reponse_2","cash_frais","total","total","admin_2","Bakouma",0.242
"1097","educ_6_reponse_2","cash_fournitures","total","total","admin_2","Boali",0.195
"1098","educ_6_reponse_2","cash_frais","total","total","admin_2","Bamingui",0.154
"1099","educ_6_reponse_2","prov_fournitures","total","total","admin_2","Baoro",0.224
"1100","educ_6_reponse_2","prov_fournitures","total","total","admin_2","Mbaiki",0.163
"1101","educ_6_reponse_2","prov_livres","total","total","admin_2","Zangba",0.174
"1102","educ_6_reponse_2","cash_frais","total","total","admin_2","Zemio",0.268
"1103","educ_6_reponse_2","cash_frais","total","total","admin_2","Batangafo",0.168
"1104","educ_6_reponse_2","prov_fournitures","total","total","admin_2","Yaloke",0.165
"1105","educ_6_reponse_2","prov_livres","total","total","admin_2","Bossembele",0.18
"1106","educ_6_reponse_2","cash_fournitures","total","total","admin_2","Carnot",0.235
"1107","educ_6_reponse_2","cash_frais","total","total","admin_2","Gadzi",0.184
"1108","educ_6_reponse_2","cash_fournitures","total","total","admin_2","Gamboula",0.194
"1109","educ_6_reponse_2","cash_fournitures","total","total","admin_2","Bambio",0.251
"1110","educ_6_reponse_2","cash_fournitures","total","total","admin_2","Boganda",0.24
"1111","educ_6_reponse_2","cash_frais","total","total","admin_2","Kembe",0.172
"1112","educ_6_reponse_2","cash_frais","total","total","admin_2","Satema",0.203
"1113","educ_6_reponse_2","prov_livres","total","total","admin_2","Markounda",0.228
"1114","educ_6_reponse_2","prov_livres","total","total","admin_2","Mongoumba",0.132
"1115","educ_6_reponse_2","cash_fournitures","total","total","admin_2","Dede_Mokouba",0.245
"1116","educ_6_reponse_2","cash_frais","total","total","admin_2","Sosso_Nakombo",0.19
"1117","educ_6_reponse_2","cash_frais","total","total","admin_2","Nola",0.245
"1118","educ_6_reponse_2","cash_frais","total","total","admin_2","Boganangone",0.204
"1119","educ_6_reponse_2","cash_transport","total","total","admin_2","Boda",0.122
"1120","educ_6_reponse_2","cash_fournitures","total","total","admin_2","Amada_Gaza",0.233
"1121","educ_6_reponse_2","cash_frais","total","total","admin_2","Bayanga",0.3
"1122","educ_6_reponse_2","cash_frais","total","total","admin_2","Bogangolo",0.187
"1123","rep_souhaitee_2","wash","total","total","admin_2","Ndele",0.217
"1124","rep_souhaitee_2","sante","total","total","admin_2","Bouca",0.277
"1125","rep_souhaitee_2","nfi","total","total","admin_2","Alindao",0.242
"1126","rep_souhaitee_2","sante","total","total","admin_2","Birao",0.229
"1127","rep_souhaitee_2","sante","total","total","admin_2","Bangui",0.248
"1128","rep_souhaitee_2","nfi","total","total","admin_2","Mobaye",0.287
"1129","rep_souhaitee_2","sante","total","total","admin_2","Bambari",0.203
"1130","rep_souhaitee_2","wash","total","total","admin_2","Bouar",0.241
"1131","rep_souhaitee_2","wash","total","total","admin_2","Bocaranga",0.235
"1132","rep_souhaitee_2","sante","total","total","admin_2","Bossangoa",0.22
"1133","rep_souhaitee_2","wash","total","total","admin_2","Kaga_Bandoro",0.209
"1134","rep_souhaitee_2","wash","total","total","admin_2","Koui",0.197
"1135","rep_souhaitee_2","secal","total","total","admin_2","Bakala",0.187
"1136","rep_souhaitee_2","wash","total","total","admin_2","Bangassou",0.265
"1137","rep_souhaitee_2","wash","total","total","admin_2","Nana_Bakassa",0.256
"1138","rep_souhaitee_2","sante","total","total","admin_2","Rafai",0.229
"1139","rep_souhaitee_2","wash","total","total","admin_2","Ngaoundaye",0.231
"1140","rep_souhaitee_2","secal","total","total","admin_2","Ippy",0.209
"1141","rep_souhaitee_2","wash","total","total","admin_2","Berberati",0.204
"1142","rep_souhaitee_2","wash","total","total","admin_2","Mbres",0.225
"1143","rep_souhaitee_2","sante","total","total","admin_2","Bimbo",0.267
"1144","rep_souhaitee_2","wash","total","total","admin_2","Grimari",0.248
"1145","rep_souhaitee_2","wash","total","total","admin_2","Sibut",0.212
"1146","rep_souhaitee_2","wash","total","total","admin_2","Ndjoukou",0.215
"1147","rep_souhaitee_2","secal","total","total","admin_2","Baboua",0.259
"1148","rep_souhaitee_2","sante","total","total","admin_2","Abba",0.235
"1149","rep_souhaitee_2","sante","total","total","admin_2","Obo",0.28
"1150","rep_souhaitee_2","nfi","total","total","admin_2","Kabo",0.171
"1151","rep_souhaitee_2","nfi","total","total","admin_2","Kouango",0.25
"1152","rep_souhaitee_2","secal","total","total","admin_2","Ouango",0.245
"1153","rep_souhaitee_2","educ","total","total","admin_2","Gambo",0.211
"1154","rep_souhaitee_2","wash","total","total","admin_2","Nangha_Boguila",0.27
"1155","rep_souhaitee_2","sante","total","total","admin_2","Damara",0.257
"1156","rep_souhaitee_2","wash","total","total","admin_2","Bozoum",0.25
"1157","rep_souhaitee_2","sante","total","total","admin_2","Bossemtele",0.224
"1158","rep_souhaitee_2","wash","total","total","admin_2","Paoua",0.23
"1159","rep_souhaitee_2","wash","total","total","admin_2","Dekoa",0.253
"1160","rep_souhaitee_2","wash","total","total","admin_2","Mala",0.265
"1161","rep_souhaitee_2","wash","total","total","admin_2","Bria",0.203
"1162","rep_souhaitee_2","wash","total","total","admin_2","Bakouma",0.232
"1163","rep_souhaitee_2","wash","total","total","admin_2","Boali",0.23
"1164","rep_souhaitee_2","wash","total","total","admin_2","Bamingui",0.281
"1165","rep_souhaitee_2","sante","total","total","admin_2","Baoro",0.258
"1166","rep_souhaitee_2","sante","total","total","admin_2","Mbaiki",0.25
"1167","rep_souhaitee_2","nfi","total","total","admin_2","Zangba",0.221
"1168","rep_souhaitee_2","sante","total","total","admin_2","Zemio",0.264
"1169","rep_souhaitee_2","wash","total","total","admin_2","Batangafo",0.182
"1170","rep_souhaitee_2","wash","total","total","admin_2","Yaloke",0.206
"1171","rep_souhaitee_2","secal","total","total","admin_2","Bossembele",0.248
"1172","rep_souhaitee_2","sante","total","total","admin_2","Carnot",0.28
"1173","rep_souhaitee_2","wash","total","total","admin_2","Gadzi",0.261
"1174","rep_souhaitee_2","sante","total","total","admin_2","Gamboula",0.245
"1175","rep_souhaitee_2","wash","total","total","admin_2","Bambio",0.228
"1176","rep_souhaitee_2","sante","total","total","admin_2","Boganda",0.215
"1177","rep_souhaitee_2","sante","total","total","admin_2","Kembe",0.233
"1178","rep_souhaitee_2","secal","total","total","admin_2","Satema",0.221
"1179","rep_souhaitee_2","sante","total","total","admin_2","Markounda",0.263
"1180","rep_souhaitee_2","secal","total","total","admin_2","Mongoumba",0.251
"1181","rep_souhaitee_2","wash","total","total","admin_2","Dede_Mokouba",0.25
"1182","rep_souhaitee_2","sante","total","total","admin_2","Sosso_Nakombo",0.226
"1183","rep_souhaitee_2","sante","total","total","admin_2","Nola",0.228
"1184","rep_souhaitee_2","sante","total","total","admin_2","Boganangone",0.226
"1185","rep_souhaitee_2","sante","total","total","admin_2","Boda",0.219
"1186","rep_souhaitee_2","wash","total","total","admin_2","Amada_Gaza",0.278
"1187","rep_souhaitee_2","wash","total","total","admin_2","Bayanga",0.201
"1188","rep_souhaitee_2","wash","total","total","admin_2","Bogangolo",0.257
"1189","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Ndele",0.217
"1190","secal_13_reponse_2","prov_intrant_agri","total","total","admin_2","Bouca",0.201
"1191","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Alindao",0.173
"1192","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Birao",0.194
"1193","secal_13_reponse_2","prov_nourrit","total","total","admin_2","Bangui",0.189
"1194","secal_13_reponse_2","cash_nfi","total","total","admin_2","Mobaye",0.177
"1195","secal_13_reponse_2","prov_nourrit","total","total","admin_2","Bambari",0.216
"1196","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Bouar",0.182
"1197","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Bocaranga",0.202
"1198","secal_13_reponse_2","cash_nfi","total","total","admin_2","Bossangoa",0.221
"1199","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Kaga_Bandoro",0.277
"1200","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Koui",0.169
"1201","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Bakala",0.169
"1202","secal_13_reponse_2","cash_nfi","total","total","admin_2","Bangassou",0.26
"1203","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Nana_Bakassa",0.198
"1204","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Rafai",0.229
"1205","secal_13_reponse_2","prov_nourrit","total","total","admin_2","Ngaoundaye",0.168
"1206","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Ippy",0.17
"1207","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Berberati",0.192
"1208","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Mbres",0.275
"1209","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Bimbo",0.195
"1210","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Grimari",0.158
"1211","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Sibut",0.187
"1212","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Ndjoukou",0.178
"1213","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Baboua",0.204
"1214","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Abba",0.2
"1215","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Obo",0.173
"1216","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Kabo",0.26
"1217","secal_13_reponse_2","cash_nfi","total","total","admin_2","Kouango",0.201
"1218","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Ouango",0.202
"1219","secal_13_reponse_2","prov_intrant_agri","total","total","admin_2","Gambo",0.191
"1220","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Nangha_Boguila",0.2
"1221","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Damara",0.216
"1222","secal_13_reponse_2","prov_nourrit","total","total","admin_2","Bozoum",0.165
"1223","secal_13_reponse_2","prov_intrant_agri","total","total","admin_2","Bossemtele",0.185
"1224","secal_13_reponse_2","prov_intrant_agri","total","total","admin_2","Paoua",0.17
"1225","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Dekoa",0.22
"1226","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Mala",0.164
"1227","secal_13_reponse_2","cash_nfi","total","total","admin_2","Bria",0.187
"1228","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Bakouma",0.196
"1229","secal_13_reponse_2","prov_nourrit","total","total","admin_2","Boali",0.168
"1230","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Bamingui",0.236
"1231","secal_13_reponse_2","prov_intrant_agri","total","total","admin_2","Baoro",0.215
"1232","secal_13_reponse_2","cash_nfi","total","total","admin_2","Mbaiki",0.197
"1233","secal_13_reponse_2","prov_nourrit","total","total","admin_2","Zangba",0.21
"1234","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Zemio",0.18
"1235","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Batangafo",0.251
"1236","secal_13_reponse_2","prov_intrant_agri","total","total","admin_2","Yaloke",0.173
"1237","secal_13_reponse_2","prov_nourrit","total","total","admin_2","Bossembele",0.159
"1238","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Carnot",0.22
"1239","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Gadzi",0.225
"1240","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Gamboula",0.252
"1241","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Bambio",0.171
"1242","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Boganda",0.195
"1243","secal_13_reponse_2","cash_nfi","total","total","admin_2","Kembe",0.201
"1244","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Satema",0.185
"1245","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Markounda",0.27
"1246","secal_13_reponse_2","cash_nourrit","total","total","admin_2","Mongoumba",0.227
"1247","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Dede_Mokouba",0.231
"1248","secal_13_reponse_2","cash_nfi","total","total","admin_2","Sosso_Nakombo",0.216
"1249","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Nola",0.192
"1250","secal_13_reponse_2","cash_nfi","total","total","admin_2","Boganangone",0.233
"1251","secal_13_reponse_2","cash_nfi","total","total","admin_2","Boda",0.242
"1252","secal_13_reponse_2","cash_intrant_agri","total","total","admin_2","Amada_Gaza",0.243
"1253","secal_13_reponse_2","cash_nfi","total","total","admin_2","Bayanga",0.186
"1254","secal_13_reponse_2","prov_nourrit","total","total","admin_2","Bogangolo",0.178
"1255","sante_7_reponse_2","prov_vaccins","total","total","admin_2","Ndele",0.173
"1256","sante_7_reponse_2","prov_medicament","total","total","admin_2","Bouca",0.182
"1257","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Alindao",0.151
"1258","sante_7_reponse_2","prov_vaccins","total","total","admin_2","Birao",0.192
"1259","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Bangui",0.166
"1260","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Mobaye",0.214
"1261","sante_7_reponse_2","prov_medicament","total","total","admin_2","Bambari",0.2
"1262","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Bouar",0.235
"1263","sante_7_reponse_2","prov_medicament","total","total","admin_2","Bocaranga",0.195
"1264","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Bossangoa",0.167
"1265","sante_7_reponse_2","prov_medicament","total","total","admin_2","Kaga_Bandoro",0.162
"1266","sante_7_reponse_2","prov_medicament","total","total","admin_2","Koui",0.228
"1267","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Bakala",0.177
"1268","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Bangassou",0.161
"1269","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Nana_Bakassa",0.177
"1270","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Rafai",0.175
"1271","sante_7_reponse_2","prov_medicament","total","total","admin_2","Ngaoundaye",0.144
"1272","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Ippy",0.174
"1273","sante_7_reponse_2","prov_medicament","total","total","admin_2","Berberati",0.201
"1274","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Mbres",0.215
"1275","sante_7_reponse_2","prov_medicament","total","total","admin_2","Bimbo",0.177
"1276","sante_7_reponse_2","prov_cs","total","total","admin_2","Grimari",0.154
"1277","sante_7_reponse_2","prov_medicament","total","total","admin_2","Sibut",0.141
"1278","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Ndjoukou",0.176
"1279","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Baboua",0.178
"1280","sante_7_reponse_2","prov_cs","total","total","admin_2","Abba",0.165
"1281","sante_7_reponse_2","prov_cs","total","total","admin_2","Obo",0.155
"1282","sante_7_reponse_2","prov_vaccins","total","total","admin_2","Kabo",0.147
"1283","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Kouango",0.153
"1284","sante_7_reponse_2","prov_medicament","total","total","admin_2","Ouango",0.235
"1285","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Gambo",0.285
"1286","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Nangha_Boguila",0.166
"1287","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Damara",0.16
"1288","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Bozoum",0.17
"1289","sante_7_reponse_2","prov_medicament","total","total","admin_2","Bossemtele",0.239
"1290","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Paoua",0.141
"1291","sante_7_reponse_2","prov_cs","total","total","admin_2","Dekoa",0.139
"1292","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Mala",0.137
"1293","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Bria",0.157
"1294","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Bakouma",0.192
"1295","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Boali",0.176
"1296","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Bamingui",0.172
"1297","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Baoro",0.144
"1298","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Mbaiki",0.206
"1299","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Zangba",0.145
"1300","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Zemio",0.187
"1301","sante_7_reponse_2","prov_cs_proximite","total","total","admin_2","Batangafo",0.153
"1302","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Yaloke",0.148
"1303","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Bossembele",0.146
"1304","sante_7_reponse_2","prov_medicament","total","total","admin_2","Carnot",0.228
"1305","sante_7_reponse_2","prov_medicament","total","total","admin_2","Gadzi",0.172
"1306","sante_7_reponse_2","prov_medicament","total","total","admin_2","Gamboula",0.178
"1307","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Bambio",0.202
"1308","sante_7_reponse_2","prov_medicament","total","total","admin_2","Boganda",0.162
"1309","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Kembe",0.175
"1310","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Satema",0.159
"1311","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Markounda",0.201
"1312","sante_7_reponse_2","prov_medicament","total","total","admin_2","Mongoumba",0.164
"1313","sante_7_reponse_2","prov_medicament","total","total","admin_2","Dede_Mokouba",0.193
"1314","sante_7_reponse_2","prov_medicament","total","total","admin_2","Sosso_Nakombo",0.163
"1315","sante_7_reponse_2","prov_medicament","total","total","admin_2","Nola",0.183
"1316","sante_7_reponse_2","acces_transport","total","total","admin_2","Boganangone",0.166
"1317","sante_7_reponse_2","cash_frais_med","total","total","admin_2","Boda",0.188
"1318","sante_7_reponse_2","prov_medicament","total","total","admin_2","Amada_Gaza",0.241
"1319","sante_7_reponse_2","acces_transport","total","total","admin_2","Bayanga",0.152
"1320","sante_7_reponse_2","acces_staff_cs","total","total","admin_2","Bogangolo",0.183
"1321","wash_15_insuff_raisons_2","mixte","total","total","admin_2","Ndele",0.175
"1322","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Bouca",0.246
"1323","wash_15_insuff_raisons_2","qualite_insuff","total","total","admin_2","Alindao",0.198
"1324","wash_15_insuff_raisons_2","qualite_insuff","total","total","admin_2","Birao",0.192
"1325","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Bangui",0.233
"1326","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Mobaye",0.217
"1327","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Bambari",0.22
"1328","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Bouar",0.165
"1329","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Bocaranga",0.229
"1330","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Bossangoa",0.157
"1331","wash_15_insuff_raisons_2","qualite_insuff","total","total","admin_2","Kaga_Bandoro",0.203
"1332","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Koui",0.186
"1333","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Bakala",0.185
"1334","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Bangassou",0.23
"1335","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Nana_Bakassa",0.21
"1336","wash_15_insuff_raisons_2","mixte","total","total","admin_2","Rafai",0.198
"1337","wash_15_insuff_raisons_2","qualite_insuff","total","total","admin_2","Ngaoundaye",0.212
"1338","wash_15_insuff_raisons_2","qualite_insuff","total","total","admin_2","Ippy",0.223
"1339","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Berberati",0.216
"1340","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Mbres",0.216
"1341","wash_15_insuff_raisons_2","mixte","total","total","admin_2","Bimbo",0.25
"1342","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Grimari",0.216
"1343","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Sibut",0.228
"1344","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Ndjoukou",0.216
"1345","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Baboua",0.175
"1346","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Abba",0.161
"1347","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Obo",0.224
"1348","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Kabo",0.226
"1349","wash_15_insuff_raisons_2","qualite_insuff","total","total","admin_2","Kouango",0.201
"1350","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Ouango",0.207
"1351","wash_15_insuff_raisons_2","qualite_insuff","total","total","admin_2","Gambo",0.165
"1352","wash_15_insuff_raisons_2","qualite_insuff","total","total","admin_2","Nangha_Boguila",0.184
"1353","wash_15_insuff_raisons_2","qualite_insuff","total","total","admin_2","Damara",0.216
"1354","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Bozoum",0.22
"1355","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Bossemtele",0.205
"1356","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Paoua",0.214
"1357","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Dekoa",0.247
"1358","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Mala",0.233
"1359","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Bria",0.223
"1360","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Bakouma",0.238
"1361","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Boali",0.228
"1362","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Bamingui",0.258
"1363","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Baoro",0.249
"1364","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Mbaiki",0.234
"1365","wash_15_insuff_raisons_2","mixte","total","total","admin_2","Zangba",0.178
"1366","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Zemio",0.249
"1367","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Batangafo",0.161
"1368","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Yaloke",0.283
"1369","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Bossembele",0.245
"1370","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Carnot",0.191
"1371","wash_15_insuff_raisons_2","mixte","total","total","admin_2","Gadzi",0.265
"1372","wash_15_insuff_raisons_2","mixte","total","total","admin_2","Gamboula",0.227
"1373","wash_15_insuff_raisons_2","mixte","total","total","admin_2","Bambio",0.239
"1374","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Boganda",0.227
"1375","wash_15_insuff_raisons_2","mixte","total","total","admin_2","Kembe",0.202
"1376","wash_15_insuff_raisons_2","mixte","total","total","admin_2","Satema",0.223
"1377","wash_15_insuff_raisons_2","qualite_insuff","total","total","admin_2","Markounda",0.2
"1378","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Mongoumba",0.213
"1379","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Dede_Mokouba",0.242
"1380","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Sosso_Nakombo",0.231
"1381","wash_15_insuff_raisons_2","mixte","total","total","admin_2","Nola",0.202
"1382","wash_15_insuff_raisons_2","mixte","total","total","admin_2","Boganangone",0.255
"1383","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Boda",0.248
"1384","wash_15_insuff_raisons_2","hygiene_insuff","total","total","admin_2","Amada_Gaza",0.21
"1385","wash_15_insuff_raisons_2","mixte","total","total","admin_2","Bayanga",0.228
"1386","wash_15_insuff_raisons_2","quantite_insuff","total","total","admin_2","Bogangolo",0.231
"1387","wash_21_wash_inquiet_2","hygiene","total","total","admin_2","Ndele",0.226
"1388","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Bouca",0.304
"1389","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Alindao",0.244
"1390","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Birao",0.238
"1391","wash_21_wash_inquiet_2","environment","total","total","admin_2","Bangui",0.21
"1392","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Mobaye",0.254
"1393","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Bambari",0.221
"1394","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Bouar",0.245
"1395","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Bocaranga",0.19
"1396","wash_21_wash_inquiet_2","environment","total","total","admin_2","Bossangoa",0.208
"1397","wash_21_wash_inquiet_2","hygiene","total","total","admin_2","Kaga_Bandoro",0.242
"1398","wash_21_wash_inquiet_2","environment","total","total","admin_2","Koui",0.214
"1399","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Bakala",0.239
"1400","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Bangassou",0.251
"1401","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Nana_Bakassa",0.22
"1402","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Rafai",0.317
"1403","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Ngaoundaye",0.217
"1404","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Ippy",0.268
"1405","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Berberati",0.242
"1406","wash_21_wash_inquiet_2","eau","total","total","admin_2","Mbres",0.278
"1407","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Bimbo",0.231
"1408","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Grimari",0.25
"1409","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Sibut",0.27
"1410","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Ndjoukou",0.264
"1411","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Baboua",0.269
"1412","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Abba",0.288
"1413","wash_21_wash_inquiet_2","hygiene","total","total","admin_2","Obo",0.195
"1414","wash_21_wash_inquiet_2","sanitaire","total","total","admin_2","Kabo",0.265
"1415","wash_21_wash_inquiet_2","environment","total","total","admin_2","Kouango",0.224
