"","dependent.var","dependent.var.value","independent.var","independent.var.value","repeat.var","repeat.var.value","numbers"
"1179","educ_5_ecole_acces_2","autre","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.146
"1180","educ_5_ecole_acces_2","logistique","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.112
"1181","educ_5_ecole_acces_2","logistique","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.153
"1182","educ_5_ecole_acces_2","manque_interet","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.14
"1183","educ_5_ecole_acces_2","aucune","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.158
"1184","educ_5_ecole_acces_2","acces_dangereux","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.177
"1185","educ_5_ecole_acces_2","acces_dangereux","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.24
"1186","educ_5_ecole_acces_2","manque_interet","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.183
"1187","educ_5_ecole_acces_2","logistique","ig_8_statut_groupe","hote","admin_1","Mbomou",0.115
"1188","educ_5_ecole_acces_2","aucune","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.163
"1189","educ_5_ecole_acces_2","autre","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.149
"1190","educ_5_ecole_acces_2","logistique","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.229
"1191","educ_5_ecole_acces_2","aucune","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.186
"1192","educ_5_ecole_acces_2","manque_staff","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.118
"1193","educ_5_ecole_acces_2","autre","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.187
"1194","educ_5_ecole_acces_2","autre","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.186
"1195","educ_5_ecole_acces_2","manque_staff","ig_8_statut_groupe","hote","admin_1","Kemo",0.136
"1196","educ_5_ecole_acces_2","autre","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.129
"1197","educ_5_ecole_acces_2","non_fonct","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.201
"1198","educ_5_ecole_acces_2","logistique","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.187
"1199","educ_5_ecole_acces_2","autre","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.238
"1200","educ_5_ecole_acces_2","aucune","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.174
"1201","educ_5_ecole_acces_2","financier","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.15
"1202","educ_5_ecole_acces_2","logistique","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.189
"1203","educ_5_ecole_acces_2","financier","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.213
"1204","educ_5_ecole_acces_2","autre","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.177
"1205","educ_5_ecole_acces_2","autre","ig_8_statut_groupe","hote","admin_1","Lobaye",0.112
"1206","educ_5_ecole_acces_2","non_fonct","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.228
"1207","educ_5_ecole_acces_2","autre","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.158
"1208","educ_5_ecole_acces_2","autre","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.163
"1209","educ_5_ecole_acces_2","aucune","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.203
"1210","wash_22_wash_reponse_2","cash_hygiene","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.255
"1211","wash_22_wash_reponse_2","cash_hygiene","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.194
"1212","wash_22_wash_reponse_2","prov_infra_eau","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.209
"1213","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.298
"1214","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","hote","admin_1","Ouham",0.186
"1215","wash_22_wash_reponse_2","cash_hygiene","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.166
"1216","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.236
"1217","wash_22_wash_reponse_2","cash_hygiene","ig_8_statut_groupe","retournes","admin_1","Ouham",0.261
"1218","wash_22_wash_reponse_2","cash_recipient_eau","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.22
"1219","wash_22_wash_reponse_2","prov_recipient","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.192
"1220","wash_22_wash_reponse_2","cash_recipient_eau","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.145
"1221","wash_22_wash_reponse_2","prov_recipient","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.199
"1222","wash_22_wash_reponse_2","prov_infra_eau","ig_8_statut_groupe","hote","admin_1","Vakaga",0.177
"1223","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.203
"1224","wash_22_wash_reponse_2","cash_recipient_eau","ig_8_statut_groupe","hote","admin_1","Bangui",0.138
"1225","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","retournes","admin_1","Bangui",0.182
"1226","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","deplaces_FA","admin_1","Bangui",0.17
"1227","wash_22_wash_reponse_2","prov_recipient","ig_8_statut_groupe","deplaces_site","admin_1","Ouaka",0.173
"1228","wash_22_wash_reponse_2","cash_hygiene","ig_8_statut_groupe","deplaces_FA","admin_1","Ouaka",0.229
"1229","wash_22_wash_reponse_2","prov_infra_eau","ig_8_statut_groupe","hote","admin_1","Ouaka",0.219
"1230","wash_22_wash_reponse_2","cash_recipient_eau","ig_8_statut_groupe","retournes","admin_1","Ouaka",0.234
"1231","wash_22_wash_reponse_2","cash_hygiene","ig_8_statut_groupe","hote","admin_1","Nana_Mambere",0.187
"1232","wash_22_wash_reponse_2","prov_recipient","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Mambere",0.167
"1233","wash_22_wash_reponse_2","cash_hygiene","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.233
"1234","wash_22_wash_reponse_2","cash_recipient_eau","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.21
"1235","wash_22_wash_reponse_2","prov_recipient","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.204
"1236","wash_22_wash_reponse_2","cash_hygiene","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.183
"1237","wash_22_wash_reponse_2","cash_recipient_eau","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.233
"1238","wash_22_wash_reponse_2","cash_hygiene","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.284
"1239","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.219
"1240","wash_22_wash_reponse_2","cash_recipient_eau","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.267
"1241","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","hote","admin_1","Mbomou",0.218
"1242","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.229
"1243","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.209
"1244","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.188
"1245","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.237
"1246","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.188
"1247","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.176
"1248","wash_22_wash_reponse_2","prov_infra_eau","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.158
"1249","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","hote","admin_1","Kemo",0.159
"1250","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.184
"1251","wash_22_wash_reponse_2","cash_recipient_eau","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.196
"1252","wash_22_wash_reponse_2","prov_infra_sanit","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.166
"1253","wash_22_wash_reponse_2","cash_recipient_eau","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.167
"1254","wash_22_wash_reponse_2","prov_recipient","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.143
"1255","wash_22_wash_reponse_2","prov_infra_eau","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.181
"1256","wash_22_wash_reponse_2","prov_infra_eau","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.197
"1257","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.22
"1258","wash_22_wash_reponse_2","cash_recipient_eau","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.196
"1259","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","hote","admin_1","Lobaye",0.181
"1260","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.237
"1261","wash_22_wash_reponse_2","cash_hygiene","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.202
"1262","wash_22_wash_reponse_2","cash_recipient_eau","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.218
"1263","wash_22_wash_reponse_2","cash_infra","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.235
"1264","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.245
"1265","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.224
"1266","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.161
"1267","mssc_2_source_rev_2","petits_metiers","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.228
"1268","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","hote","admin_1","Ouham",0.173
"1269","mssc_2_source_rev_2","jtt_agric","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.184
"1270","mssc_2_source_rev_2","pche","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.233
"1271","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","retournes","admin_1","Ouham",0.219
"1272","mssc_2_source_rev_2","agric","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.221
"1273","mssc_2_source_rev_2","pche","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.178
"1274","mssc_2_source_rev_2","pche","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.197
"1275","mssc_2_source_rev_2","pche","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.208
"1276","mssc_2_source_rev_2","jtt_non_agric","ig_8_statut_groupe","hote","admin_1","Vakaga",0.119
"1277","mssc_2_source_rev_2","elevage","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.128
"1278","mssc_2_source_rev_2","nsp","ig_8_statut_groupe","hote","admin_1","Bangui",0.207
"1279","mssc_2_source_rev_2","nsp","ig_8_statut_groupe","retournes","admin_1","Bangui",0.18
"1280","mssc_2_source_rev_2","nsp","ig_8_statut_groupe","deplaces_FA","admin_1","Bangui",0.224
"1281","mssc_2_source_rev_2","agric","ig_8_statut_groupe","deplaces_site","admin_1","Ouaka",0.185
"1282","mssc_2_source_rev_2","agric","ig_8_statut_groupe","deplaces_FA","admin_1","Ouaka",0.139
"1283","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","hote","admin_1","Ouaka",0.21
"1284","mssc_2_source_rev_2","agric","ig_8_statut_groupe","retournes","admin_1","Ouaka",0.239
"1285","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","hote","admin_1","Nana_Mambere",0.179
"1286","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Mambere",0.195
"1287","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.24
"1288","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.201
"1289","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.261
"1290","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.215
"1291","mssc_2_source_rev_2","agric","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.149
"1292","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.174
"1293","mssc_2_source_rev_2","agric","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.201
"1294","mssc_2_source_rev_2","pche","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.268
"1295","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","hote","admin_1","Mbomou",0.205
"1296","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.202
"1297","mssc_2_source_rev_2","jtt_agric","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.246
"1298","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.257
"1299","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.162
"1300","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.195
"1301","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.218
"1302","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.268
"1303","mssc_2_source_rev_2","pche","ig_8_statut_groupe","hote","admin_1","Kemo",0.204
"1304","mssc_2_source_rev_2","jtt_agric","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.156
"1305","mssc_2_source_rev_2","jtt_agric","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.183
"1306","mssc_2_source_rev_2","agric","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.167
"1307","mssc_2_source_rev_2","agric","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.201
"1308","mssc_2_source_rev_2","pche","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.201
"1309","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.179
"1310","mssc_2_source_rev_2","pche","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.171
"1311","mssc_2_source_rev_2","pche","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.188
"1312","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.234
"1313","mssc_2_source_rev_2","petit_commerce","ig_8_statut_groupe","hote","admin_1","Lobaye",0.224
"1314","mssc_2_source_rev_2","jtt_agric","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.124
"1315","mssc_2_source_rev_2","jtt_agric","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.193
"1316","mssc_2_source_rev_2","pche","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.241
"1317","mssc_2_source_rev_2","pche","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.28
"1318","wash_9_insuff_raisons_2","route_non_access","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.192
"1319","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.213
"1320","wash_9_insuff_raisons_2","route_non_access","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.117
"1321","wash_9_insuff_raisons_2","route_non_access","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.183
"1322","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","hote","admin_1","Ouham",0.204
"1323","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.165
"1324","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.249
"1325","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","retournes","admin_1","Ouham",0.257
"1326","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.18
"1327","wash_9_insuff_raisons_2","aucune","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.185
"1328","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.185
"1329","wash_9_insuff_raisons_2","qualite_eau","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.236
"1330","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","hote","admin_1","Vakaga",0.238
"1331","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.194
"1332","wash_9_insuff_raisons_2","manque_recip","ig_8_statut_groupe","hote","admin_1","Bangui",0.175
"1333","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","retournes","admin_1","Bangui",0.251
"1334","wash_9_insuff_raisons_2","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Bangui",0.176
"1335","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","deplaces_site","admin_1","Ouaka",0.204
"1336","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Ouaka",0.147
"1337","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","hote","admin_1","Ouaka",0.138
"1338","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","retournes","admin_1","Ouaka",0.137
"1339","wash_9_insuff_raisons_2","manque_recip","ig_8_statut_groupe","hote","admin_1","Nana_Mambere",0.226
"1340","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Mambere",0.236
"1341","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.233
"1342","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.183
"1343","wash_9_insuff_raisons_2","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.153
"1344","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.197
"1345","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.303
"1346","wash_9_insuff_raisons_2","nsp","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.273
"1347","wash_9_insuff_raisons_2","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.267
"1348","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.204
"1349","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","hote","admin_1","Mbomou",0.198
"1350","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.204
"1351","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.181
"1352","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.199
"1353","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.183
"1354","wash_9_insuff_raisons_2","manque_recip","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.184
"1355","wash_9_insuff_raisons_2","qualite_eau","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.219
"1356","wash_9_insuff_raisons_2","qualite_eau","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.191
"1357","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","hote","admin_1","Kemo",0.161
"1358","wash_9_insuff_raisons_2","aucune","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.134
"1359","wash_9_insuff_raisons_2","source_non_fonct","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.16
"1360","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.246
"1361","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.184
"1362","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.19
"1363","wash_9_insuff_raisons_2","source_non_fonct","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.148
"1364","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.172
"1365","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.211
"1366","wash_9_insuff_raisons_2","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.214
"1367","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","hote","admin_1","Lobaye",0.178
"1368","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.176
"1369","wash_9_insuff_raisons_2","attente_longue","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.184
"1370","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.155
"1371","wash_9_insuff_raisons_2","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.194
"1372","nfi_7_assistance_2","argent_nfi_essentiels","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.17
"1373","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.21
"1374","nfi_7_assistance_2","provision_nfi_essentiels","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.138
"1375","nfi_7_assistance_2","provision_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.213
"1376","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","hote","admin_1","Ouham",0.163
"1377","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.196
"1378","nfi_7_assistance_2","provision_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.192
"1379","nfi_7_assistance_2","argent_nfi_essentiels","ig_8_statut_groupe","retournes","admin_1","Ouham",0.21
"1380","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.162
"1381","nfi_7_assistance_2","provision_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.203
"1382","nfi_7_assistance_2","provision_abri","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.221
"1383","nfi_7_assistance_2","provision_abri","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.223
"1384","nfi_7_assistance_2","provision_abri","ig_8_statut_groupe","hote","admin_1","Vakaga",0.205
"1385","nfi_7_assistance_2","provision_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.245
"1386","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","hote","admin_1","Bangui",0.172
"1387","nfi_7_assistance_2","argent_nfi_essentiels","ig_8_statut_groupe","retournes","admin_1","Bangui",0.18
"1388","nfi_7_assistance_2","argent_loyer","ig_8_statut_groupe","deplaces_FA","admin_1","Bangui",0.162
"1389","nfi_7_assistance_2","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_site","admin_1","Ouaka",0.207
"1390","nfi_7_assistance_2","provision_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Ouaka",0.186
"1391","nfi_7_assistance_2","provision_materiel","ig_8_statut_groupe","hote","admin_1","Ouaka",0.161
"1392","nfi_7_assistance_2","provision_abri","ig_8_statut_groupe","retournes","admin_1","Ouaka",0.258
"1393","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","hote","admin_1","Nana_Mambere",0.225
"1394","nfi_7_assistance_2","aide_securite","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Mambere",0.154
"1395","nfi_7_assistance_2","provision_materiel","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.175
"1396","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.177
"1397","nfi_7_assistance_2","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.144
"1398","nfi_7_assistance_2","argent_nfi_essentiels","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.19
"1399","nfi_7_assistance_2","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.211
"1400","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.196
"1401","nfi_7_assistance_2","aide_reparation_abris","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.161
"1402","nfi_7_assistance_2","provision_nfi_essentiels","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.209
"1403","nfi_7_assistance_2","argent_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Mbomou",0.181
"1404","nfi_7_assistance_2","aide_securite","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.194
"1405","nfi_7_assistance_2","provision_abri","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.159
"1406","nfi_7_assistance_2","aide_securite","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.284
"1407","nfi_7_assistance_2","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.255
"1408","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.175
"1409","nfi_7_assistance_2","provision_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.143
"1410","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.261
"1411","nfi_7_assistance_2","provision_abri","ig_8_statut_groupe","hote","admin_1","Kemo",0.179
"1412","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.206
"1413","nfi_7_assistance_2","provision_materiel","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.21
"1414","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.195
"1415","nfi_7_assistance_2","argent_materiel","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.216
"1416","nfi_7_assistance_2","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.163
